#bin	swScore	milliDiv	milliDel	milliIns	genoName	genoStart	genoEnd	genoLeft	strand	repName	repClass	repFamily	repStart	repEnd	repLeft	id
643	415	210	69	101	chr20	7605839	7605956	-25585376	+	MER33	DNA	hAT-Charlie	121	228	-96	2
643	232	282	12	60	chr20	7606244	7606327	-25585005	-	CSINE1	SINE	SINE	-145	195	117	2
643	1083	238	81	22	chr20	7606640	7606962	-25584370	-	CSINE2	SINE	SINE	-3	341	1	2
643	233	298	47	23	chr20	7606967	7607053	-25584279	+	L2b	LINE	L2	3101	3188	-187	2
643	281	250	87	48	chr20	7607059	7607185	-25584147	-	Tigger13a	DNA	TcMar-Tigger	-46	725	595	2
643	528	280	168	35	chr20	7607199	7607573	-25583759	-	Tigger13a	DNA	TcMar-Tigger	-222	549	126	2
643	2604	33	47	20	chr20	7607704	7608045	-25583287	+	CSINE3A	SINE	SINE	1	350	0	2
586	1973	153	33	6	chrUn0313	169035	169370	-109897	+	CSINE2	SINE	SINE	1	344	0	3
586	1457	166	108	38	chrUn0313	169817	170131	-109136	+	CSINE1	SINE	SINE	1	336	-4	3
586	1835	180	21	9	chrUn0313	171193	171530	-107737	-	CSINE2	SINE	SINE	-3	341	1	3
586	22	0	0	0	chrUn0313	171837	171859	-107408	+	AT_rich	Low_complexity	Low_complexity	1	22	0	3
586	1470	239	24	29	chrUn0313	172150	172490	-106777	-	CSINE1	SINE	SINE	-1	339	2	3
586	1890	146	29	3	chrUn0313	172501	172817	-106450	-	CSINE1	SINE	SINE	-16	324	1	3
586	1573	212	33	9	chrUn0313	172824	173157	-106110	-	CSINE2	SINE	SINE	-3	341	1	3
586	317	238	185	12	chrUn0313	173723	173885	-105382	-	L1MD	LINE	L1	-1306	4840	4651	3
1162	2090	132	12	3	chr1	75754792	75755112	-119095645	+	CSINE1	SINE	SINE	2	324	-16	1
1162	1520	138	187	0	chr1	75755368	75755651	-119095106	-	CSINE2	SINE	SINE	-3	341	6	1
1162	1495	208	89	0	chr1	75756752	75757045	-119093712	+	CSINE1	SINE	SINE	1	319	-21	1
1162	669	305	48	28	chr1	75757157	75757555	-119093202	+	L1M4	LINE	L1	4174	4579	-1567	1
1162	225	0	0	0	chr1	75757560	75757585	-119093172	+	(CAATC)n	Simple_repeat	Simple_repeat	1	25	0	1
1162	259	286	19	23	chr1	75757713	75757816	-119092941	+	L1M4	LINE	L1	4804	4903	-1243	1
1162	387	0	0	0	chr1	75757816	75757859	-119092898	+	(TTC)n	Simple_repeat	Simple_repeat	1	43	0	1
1162	2570	77	0	46	chr1	75757859	75757907	-119092850	-	CSINE3A	SINE	SINE	-1	349	304	1
1162	3840	32	30	0	chr1	75757907	75758371	-119092386	-	ERVNOC_LTR	LTR	ERVK	0	482	5	1
1162	2570	77	0	46	chr1	75758371	75758688	-119092069	-	CSINE3A	SINE	SINE	-47	303	1	1
1162	1872	116	71	21	chr1	75758797	75759054	-119091703	+	CSINE2	SINE	SINE	1	260	-84	1
1162	234	0	0	0	chr1	75759054	75759080	-119091677	+	(TC)n	Simple_repeat	Simple_repeat	2	27	0	1
1162	1872	116	71	21	chr1	75759080	75759147	-119091610	+	CSINE2	SINE	SINE	261	340	-4	1
1162	1417	184	79	19	chr1	75759209	75759524	-119091233	+	CSINE2	SINE	SINE	1	334	-10	1
1163	41	21	0	0	chr1	75759712	75759760	-119090997	+	AT_rich	Low_complexity	Low_complexity	1	48	0	1
593	285	291	148	3	chrUn0050	1147115	1147312	-1000784	-	MLT1E3	LTR	ERVL-MaLR	-436	244	3	3
593	367	355	51	28	chrUn0050	1147331	1147748	-1000348	+	L1ME3	LINE	L1	5651	6076	-86	3
593	238	284	45	0	chrUn0050	1148900	1148967	-999129	+	MIRc	SINE	MIR	104	173	-95	3
593	1308	172	94	15	chrUn0050	1149282	1149493	-998603	+	CSINE2	SINE	SINE	54	263	-81	3
593	261	0	0	0	chrUn0050	1149493	1149522	-998574	+	(TG)n	Simple_repeat	Simple_repeat	2	30	0	3
593	1308	172	94	15	chrUn0050	1149522	1149575	-998521	+	CSINE2	SINE	SINE	264	338	-6	3
593	327	25	0	0	chrUn0050	1149627	1149667	-998429	+	(CA)n	Simple_repeat	Simple_repeat	1	40	0	3
593	360	360	63	36	chrUn0050	1149917	1150220	-997876	+	L1MCb	LINE	L1	108	418	-5627	3
593	400	291	26	0	chrUn0050	1150326	1150443	-997653	-	CSINE2	SINE	SINE	-66	278	159	3
593	339	25	0	0	chrUn0050	1151796	1151836	-996260	+	(TC)n	Simple_repeat	Simple_repeat	1	40	0	3
585	1985	156	33	6	chrUn0657	18696	19031	-55911	+	CSINE2	SINE	SINE	1	344	0	4
585	1373	179	146	17	chrUn0657	19478	19779	-55163	+	CSINE1	SINE	SINE	1	340	0	4
585	1828	171	24	12	chrUn0657	20840	21177	-53765	-	CSINE2	SINE	SINE	-3	341	1	4
585	22	0	0	0	chrUn0657	21484	21506	-53436	+	AT_rich	Low_complexity	Low_complexity	1	22	0	4
585	1388	231	46	12	chrUn0657	21815	22139	-52803	-	CSINE1	SINE	SINE	-5	335	1	4
585	1852	133	52	3	chrUn0657	22146	22455	-52487	-	CSINE1	SINE	SINE	-15	325	2	4
585	1452	198	89	9	chrUn0657	22463	22779	-52163	-	CSINE2	SINE	SINE	-3	341	1	4
585	299	239	192	12	chrUn0657	23342	23503	-51439	-	L1MD	LINE	L1	-1306	4840	4651	4
588	1922	113	84	12	chrUn0128	413427	413749	-508466	+	CSINE3A	SINE	SINE	1	345	-5	3
588	2026	146	63	0	chrUn0128	413761	414077	-508138	+	CSINE1	SINE	SINE	2	337	-3	3
588	257	227	118	0	chrUn0128	416572	416648	-505567	+	CSINE2	SINE	SINE	232	340	-10	3
588	1814	219	70	166	chrUn0128	417088	417991	-504224	+	L1B_Oc	LINE	L1	8	794	-93	3
588	297	0	0	0	chrUn0128	417991	418024	-504191	+	(TAAA)n	Simple_repeat	Simple_repeat	3	35	0	3
588	1814	219	70	166	chrUn0128	418024	418093	-504122	+	L1B_Oc	LINE	L1	795	887	0	3
588	36424	62	14	29	chrUn0128	418099	419462	-502753	+	L1A_Oc	LINE	L1	1	1379	-5118	3
952	429	185	0	0	chr15	48155842	48155923	-60898129	+	L1A_Oc	LINE	L1	6371	6451	-46	1
952	408	197	83	25	chr15	48156213	48156333	-60897719	-	L1MC3	LINE	L1	-10	7775	7649	1
952	254	161	65	0	chr15	48156339	48156401	-60897651	-	L1MC3	LINE	L1	-87	7698	7633	1
952	2431	233	61	22	chr15	48156430	48157102	-60896950	-	L1MA4	LINE	L1	-287	6013	5316	1
952	1338	186	82	7	chr15	48157117	48157409	-60896643	-	CSINE1	SINE	SINE	-25	315	2	1
952	3313	241	21	2	chr15	48157416	48158257	-60895795	-	L1MA4	LINE	L1	-821	5322	4466	1
952	4506	252	93	19	chr15	48158273	48159797	-60894255	-	L1M4c	LINE	L1	-743	6042	4088	1
952	1996	149	14	37	chr15	48159797	48160145	-60893907	+	CSINE2	SINE	SINE	1	340	-4	1
952	4506	237	95	16	chr15	48160145	48160610	-60893442	-	L1M4c	LINE	L1	-1830	4955	4478	1
952	27713	90	102	9	chr15	48160594	48161516	-60892536	-	L1A_Oc	LINE	L1	-27	6470	5368	1
586	2684	73	3	0	chrUn0128	139561	139905	-782310	-	CSINE3A	SINE	SINE	-5	345	1	3
586	286	177	48	16	chrUn0128	140505	140568	-781647	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	65	-8	3
586	2225	103	57	3	chrUn0128	141223	141554	-780661	+	CSINE3A	SINE	SINE	1	349	-1	3
586	2322	107	43	0	chrUn0128	141575	141901	-780314	+	CSINE1	SINE	SINE	1	340	0	3
586	1867	156	19	3	chrUn0128	142099	142415	-779800	+	CSINE1	SINE	SINE	4	324	-16	3
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
586	2225	103	57	3	chrUn0128	141223	141554	-780661	+	CSINE3A	SINE	SINE	1	349	-1	3
586	2322	107	43	0	chrUn0128	141575	141901	-780314	+	CSINE1	SINE	SINE	1	340	0	3
586	1867	156	19	3	chrUn0128	142099	142415	-779800	+	CSINE1	SINE	SINE	4	324	-16	3
586	405	310	40	45	chrUn0128	144815	145038	-777177	+	CSINE2	SINE	SINE	76	297	-47	3
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
952	429	185	0	0	chr15	48155842	48155923	-60898129	+	L1A_Oc	LINE	L1	6371	6451	-46	1
952	408	197	83	25	chr15	48156213	48156333	-60897719	-	L1MC3	LINE	L1	-10	7775	7649	1
952	254	161	65	0	chr15	48156339	48156401	-60897651	-	L1MC3	LINE	L1	-87	7698	7633	1
952	2431	233	61	22	chr15	48156430	48157102	-60896950	-	L1MA4	LINE	L1	-287	6013	5316	1
952	1338	186	82	7	chr15	48157117	48157409	-60896643	-	CSINE1	SINE	SINE	-25	315	2	1
952	3313	241	21	2	chr15	48157416	48158257	-60895795	-	L1MA4	LINE	L1	-821	5322	4466	1
952	4506	252	93	19	chr15	48158273	48159797	-60894255	-	L1M4c	LINE	L1	-743	6042	4088	1
952	1996	149	14	37	chr15	48159797	48160145	-60893907	+	CSINE2	SINE	SINE	1	340	-4	1
586	2031	124	57	9	chrUn0351	207199	207533	-39895	+	CSINE3A	SINE	SINE	1	350	0	3
586	2245	123	43	0	chrUn0351	207545	207871	-39557	+	CSINE1	SINE	SINE	1	340	0	3
586	1786	167	9	6	chrUn0351	208067	208387	-39041	+	CSINE1	SINE	SINE	4	324	-16	3
586	33756	57	14	5	chrUn0351	208829	213387	-34041	-	L1A_Oc	LINE	L1	-9	6488	2209	3
593	2737	26	9	23	chrUn0050	1138452	1138799	-1009297	+	CSINE3A	SINE	SINE	1	342	-8	3
593	2412	149	28	16	chrUn0050	1139009	1139440	-1008656	+	LTR14B_OC	LTR	ERV1	1	436	0	3
593	5514	57	38	1	chrUn0050	1140029	1140734	-1007362	-	LTR8B_OC	LTR	ERV1	0	731	1	3
593	26	0	0	0	chrUn0050	1141248	1141274	-1006822	+	AT_rich	Low_complexity	Low_complexity	1	26	0	3
593	1833	138	48	79	chrUn0050	1141284	1141638	-1006458	+	CSINE2	SINE	SINE	1	343	-1	3
593	1976	119	0	11	chrUn0050	1141969	1142250	-1005846	+	CSINE2	SINE	SINE	1	278	-66	3
593	583	254	8	15	chrUn0050	1142247	1142379	-1005717	-	CSINE2	SINE	SINE	-213	131	1	3
593	189	0	0	0	chrUn0050	1142402	1142423	-1005673	+	(TG)n	Simple_repeat	Simple_repeat	2	22	0	3
593	229	72	52	35	chrUn0050	1142423	1142470	-1005626	+	CSINE2	SINE	SINE	298	343	-1	3
593	1322	229	82	9	chrUn0050	1142571	1142888	-1005208	-	CSINE2	SINE	SINE	-4	340	1	3
593	207	0	0	0	chrUn0050	1143236	1143259	-1004837	+	(TAA)n	Simple_repeat	Simple_repeat	2	24	0	3
593	234	352	100	35	chrUn0050	1143296	1143496	-1004600	-	MIR	SINE	MIR	-51	217	3	3
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
952	571	234	0	88	chr15	48149149	48149308	-60904744	+	L1B_Oc	LINE	L1	743	887	0	1
952	6244	119	18	22	chr15	48149314	48150377	-60903675	+	L1A_Oc	LINE	L1	1	1059	-5438	1
952	15462	103	354	13	chr15	48150377	48152713	-60901339	+	L1A_Oc	LINE	L1	1838	5264	-1233	1
585	2212	153	15	6	chrUn0164	29717	30058	-630324	+	CSINE2	SINE	SINE	1	344	0	3
585	1588	178	106	29	chrUn0164	30505	30817	-629565	+	CSINE1	SINE	SINE	1	336	-4	3
585	1939	158	42	27	chrUn0164	31883	32220	-628162	-	CSINE2	SINE	SINE	-2	342	1	3
585	1486	234	46	12	chrUn0164	32858	33182	-627200	-	CSINE1	SINE	SINE	-5	335	1	3
585	1961	136	52	3	chrUn0164	33189	33499	-626883	-	CSINE1	SINE	SINE	-15	325	1	3
585	1674	223	27	6	chrUn0164	33506	33840	-626542	-	CSINE2	SINE	SINE	-3	341	1	3
585	309	239	192	12	chrUn0164	34408	34569	-625813	-	L1MD	LINE	L1	-1306	4840	4651	3
585	1388	231	46	12	chrUn0657	21815	22139	-52803	-	CSINE1	SINE	SINE	-5	335	1	4
585	1852	133	52	3	chrUn0657	22146	22455	-52487	-	CSINE1	SINE	SINE	-15	325	2	4
585	1452	198	89	9	chrUn0657	22463	22779	-52163	-	CSINE2	SINE	SINE	-3	341	1	4
585	299	239	192	12	chrUn0657	23342	23503	-51439	-	L1MD	LINE	L1	-1306	4840	4651	4
585	211	219	15	15	chrUn0657	24585	24650	-50292	+	(TG)n	Simple_repeat	Simple_repeat	2	66	0	4
829	768	184	75	12	chr11	32103452	32103612	-55450602	-	CSINE2	SINE	SINE	-1	343	174	4
829	459	286	86	72	chr11	32103856	32104146	-55450068	-	CSINE2	SINE	SINE	-6	338	45	4
829	1518	197	0	21	chr11	32104650	32104930	-55449284	-	CSINE1	SINE	SINE	-66	274	1	4
829	739	229	81	5	chr11	32105044	32105242	-55448972	-	L1A_Oc	LINE	L1	-4531	1966	1754	4
829	712	238	11	4	chr11	32105240	32105464	-55448750	-	L1M2	LINE	L1	-3852	2291	2110	4
829	443	295	30	29	chr11	32105468	32105753	-55448461	-	L1M2c	LINE	L1	-4611	2108	1805	4
829	1236	265	6	21	chr11	32105816	32106151	-55448063	-	CSINE2	SINE	SINE	-14	330	1	4
829	279	250	0	22	chr11	32106174	32106264	-55447950	-	MER63D	DNA	hAT-Blackjack	-930	131	44	4
829	1980	138	29	6	chr11	32106567	32106881	-55447333	+	CSINE1	SINE	SINE	1	321	-19	4
829	695	130	0	0	chr11	32107133	32107241	-55446973	-	L1A_Oc	LINE	L1	-40	6457	6350	4
588	257	227	118	0	chrUn0128	416572	416648	-505567	+	CSINE2	SINE	SINE	232	340	-10	3
588	1814	219	70	166	chrUn0128	417088	417991	-504224	+	L1B_Oc	LINE	L1	8	794	-93	3
588	297	0	0	0	chrUn0128	417991	418024	-504191	+	(TAAA)n	Simple_repeat	Simple_repeat	3	35	0	3
588	1814	219	70	166	chrUn0128	418024	418093	-504122	+	L1B_Oc	LINE	L1	795	887	0	3
588	36424	62	14	29	chrUn0128	418099	419462	-502753	+	L1A_Oc	LINE	L1	1	1379	-5118	3
588	2517	82	14	3	chrUn0128	419462	419806	-502409	+	CSINE3A	SINE	SINE	2	349	-1	3
585	1486	234	46	12	chrUn0164	32858	33182	-627200	-	CSINE1	SINE	SINE	-5	335	1	3
585	1961	136	52	3	chrUn0164	33189	33499	-626883	-	CSINE1	SINE	SINE	-15	325	1	3
585	1674	223	27	6	chrUn0164	33506	33840	-626542	-	CSINE2	SINE	SINE	-3	341	1	3
585	309	239	192	12	chrUn0164	34408	34569	-625813	-	L1MD	LINE	L1	-1306	4840	4651	3
585	211	219	15	15	chrUn0164	35651	35716	-624666	+	(TG)n	Simple_repeat	Simple_repeat	2	66	0	3
585	1756	46	28	32	chrUn0164	37412	37659	-622723	+	CSINE3A	SINE	SINE	105	350	0	3
586	1470	239	24	29	chrUn0313	172150	172490	-106777	-	CSINE1	SINE	SINE	-1	339	2	3
586	1890	146	29	3	chrUn0313	172501	172817	-106450	-	CSINE1	SINE	SINE	-16	324	1	3
586	1573	212	33	9	chrUn0313	172824	173157	-106110	-	CSINE2	SINE	SINE	-3	341	1	3
586	317	238	185	12	chrUn0313	173723	173885	-105382	-	L1MD	LINE	L1	-1306	4840	4651	3
586	228	67	0	0	chrUn0313	174963	174993	-104274	+	(TG)n	Simple_repeat	Simple_repeat	1	30	0	3
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
586	2225	103	57	3	chrUn0128	141223	141554	-780661	+	CSINE3A	SINE	SINE	1	349	-1	3
586	2322	107	43	0	chrUn0128	141575	141901	-780314	+	CSINE1	SINE	SINE	1	340	0	3
586	1867	156	19	3	chrUn0128	142099	142415	-779800	+	CSINE1	SINE	SINE	4	324	-16	3
586	405	310	40	45	chrUn0128	144815	145038	-777177	+	CSINE2	SINE	SINE	76	297	-47	3
586	290	115	18	71	chrUn0128	146186	146242	-775973	+	MER83B-int	LTR	ERV1	1266	1318	-3562	3
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
585	456	200	52	46	chrUn0313	65112	65285	-213982	-	L1A_Oc	LINE	L1	-34	6463	6290	3
585	10900	194	18	14	chrUn0313	65285	67437	-211830	-	L1A_Oc	LINE	L1	-405	6092	3932	3
585	29	28	0	0	chrUn0313	68234	68270	-210997	+	AT_rich	Low_complexity	Low_complexity	1	36	0	3
585	23	0	0	0	chrUn0313	68511	68534	-210733	+	AT_rich	Low_complexity	Low_complexity	1	23	0	3
585	1439	213	69	0	chrUn0313	68586	68905	-210362	-	CSINE2	SINE	SINE	-2	342	2	3
585	1905	188	24	3	chrUn0313	68906	69242	-210025	-	CSINE2	SINE	SINE	0	344	2	3
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
585	461	200	52	41	chrUn0637	23763	23935	-56571	-	L1A_Oc	LINE	L1	-34	6463	6290	4
585	10404	203	17	18	chrUn0637	23935	26097	-54409	-	L1A_Oc	LINE	L1	-405	6092	3932	4
585	29	28	0	0	chrUn0637	26893	26929	-53577	+	AT_rich	Low_complexity	Low_complexity	1	36	0	4
585	23	0	0	0	chrUn0637	27174	27197	-53309	+	AT_rich	Low_complexity	Low_complexity	1	23	0	4
585	1337	208	114	0	chrUn0637	27247	27555	-52951	-	CSINE2	SINE	SINE	0	344	2	4
585	1929	185	24	3	chrUn0637	27556	27892	-52614	-	CSINE2	SINE	SINE	0	344	2	4
875	1763	167	66	0	chr2	38023709	38024027	-136308285	-	CSINE1	SINE	SINE	-1	339	1	1
875	276	243	0	14	chr2	38024520	38024591	-136307721	+	tRNA-Gln-CAA_	tRNA	tRNA	3	72	-3	1
875	759	238	71	60	chr2	38024882	38025164	-136307148	+	CSINE2	SINE	SINE	50	334	-10	1
875	21	0	0	0	chr2	38025164	38025185	-136307127	+	AT_rich	Low_complexity	Low_complexity	1	21	0	1
875	1082	249	87	19	chr2	38025404	38025715	-136306597	-	CSINE1	SINE	SINE	-7	333	2	1
875	756	273	23	60	chr2	38026069	38026369	-136305943	+	L1ME2z	LINE	L1	5826	6114	-330	1
875	1036	321	20	23	chr2	38026439	38026786	-136305526	+	L1M3de	LINE	L1	638	983	-5670	1
875	581	246	104	0	chr2	38026783	38026966	-136305346	+	L1ME3A	LINE	L1	5804	6005	-168	1
875	754	278	12	54	chr2	38027023	38027282	-136305030	-	CSINE2	SINE	SINE	-59	285	38	1
875	352	248	26	34	chr2	38027323	38027440	-136304872	+	L1ME3A	LINE	L1	6049	6164	-9	1
952	5465	132	14	30	chr15	48172403	48173549	-60880503	+	L1A_Oc	LINE	L1	5132	6453	-44	1
952	1747	147	62	7	chr15	48174042	48174350	-60879702	-	CSINE2	SINE	SINE	-18	326	2	1
952	1771	215	38	10	chr15	48174360	48174858	-60879194	+	L1M2	LINE	L1	3556	4067	-2076	1
952	1465	141	70	26	chr15	48174873	48175185	-60878867	-	CSINE3A	SINE	SINE	-22	328	3	1
952	204	40	0	0	chr15	48175987	48176012	-60878040	+	(TG)n	Simple_repeat	Simple_repeat	2	26	0	1
624	1070	229	134	14	chr14	5159525	5159817	-158736811	+	CSINE2	SINE	SINE	1	327	-17	9
624	2491	33	293	0	chr14	5159820	5160151	-158736477	-	LTR2B_OC	LTR	ERV1	-1	428	1	9
624	180	0	0	0	chr14	5160161	5160181	-158736447	+	(TTG)n	Simple_repeat	Simple_repeat	2	21	0	9
624	260	200	0	194	chr14	5160325	5160346	-158736282	-	tRNA-Leu-TTA(m)	tRNA	tRNA	-3	75	63	9
624	1277	241	49	15	chr14	5160346	5160675	-158735953	+	CSINE2	SINE	SINE	3	342	-2	9
624	260	200	0	194	chr14	5160675	5160699	-158735929	-	tRNA-Leu-TTA(m)	tRNA	tRNA	-16	62	47	9
624	2757	29	9	20	chr14	5160699	5161049	-158735579	-	CSINE3A	SINE	SINE	-4	346	1	9
624	260	200	0	194	chr14	5161049	5161095	-158735533	-	tRNA-Leu-TTA(m)	tRNA	tRNA	-32	46	1	9
624	1081	123	345	60	chr14	5161382	5161649	-158734979	+	CSINE2	SINE	SINE	1	343	-1	9
624	273	119	0	0	chr14	5162049	5162091	-158734537	-	ERVNOC_LTR	LTR	ERVK	0	482	441	9
624	3723	45	34	0	chr14	5162123	5162589	-158734039	-	ERVNOC_LTR	LTR	ERVK	0	482	1	9
624	333	301	149	35	chr14	5163141	5163396	-158733232	+	CSINE1	SINE	SINE	57	340	0	9
624	3941	116	58	10	chr14	5163476	5164093	-158732535	-	LTR16A_OC	LTR	ERV1	0	650	4	9
624	547	271	150	27	chr14	5164104	5164324	-158732304	+	CSINE1	SINE	SINE	94	340	0	9
585	810	203	0	0	chrUn1133	320	553	-27138	+	(CGTG)n	Simple_repeat	Simple_repeat	1	233	0	4
756	437	247	39	33	chr3	22500670	22500811	-133190294	+	MIR	SINE	MIR	123	254	-14	2
756	226	235	0	56	chr3	22500777	22500831	-133190274	+	L2c	LINE	L2	3337	3387	0	2
756	236	342	0	0	chr3	22501671	22501747	-133189358	+	L4	LINE	RTE	1311	1386	-643	2
756	243	309	48	48	chr3	22501784	22501924	-133189181	+	MIR	SINE	MIR	105	254	-14	2
756	235	230	35	30	chr3	22502084	22502188	-133188917	+	MER20	DNA	hAT-Charlie	1	107	-676	2
756	305	280	52	29	chr3	22502216	22502352	-133188753	+	MER20B	DNA	hAT-Charlie	166	304	-479	2
756	753	240	0	17	chr3	22502377	22502551	-133188554	+	CSINE1	SINE	SINE	1	171	-169	2
756	1544	154	193	0	chr3	22502667	22502952	-133188153	-	CSINE2	SINE	SINE	-3	341	2	2
756	255	217	0	0	chr3	22502975	22503035	-133188070	+	T-rich	Low_complexity	Low_complexity	1	60	0	2
756	2496	35	108	0	chr3	22503065	22503380	-133187725	-	CSINE3A	SINE	SINE	-1	349	1	2
756	832	279	42	19	chr3	22503412	22503675	-133187430	-	CSINE1	SINE	SINE	-62	278	10	2
756	270	0	0	0	chr3	22503763	22503793	-133187312	+	(TA)n	Simple_repeat	Simple_repeat	1	30	0	2
756	195	42	0	0	chr3	22503843	22503867	-133187238	+	(CA)n	Simple_repeat	Simple_repeat	1	24	0	2
756	944	235	12	27	chr3	22503867	22504125	-133186980	-	CSINE2	SINE	SINE	-83	261	8	2
756	185	146	137	31	chr3	22504399	22504474	-133186631	+	MIR3	SINE	MIR	51	130	-138	2
756	1683	131	89	25	chr3	22504506	22504820	-133186285	+	CSINE2	SINE	SINE	11	344	0	2
756	302	321	52	22	chr3	22505269	22505403	-133185702	-	MIR	SINE	MIR	-3	259	122	2
756	1751	142	59	0	chr3	22505403	22505706	-133185399	+	CSINE2	SINE	SINE	1	321	-23	2
586	210	290	86	48	chrUn0351	204642	204747	-42681	+	MIRb	SINE	MIR	8	116	-152	3
586	2366	48	96	0	chrUn0351	205568	205880	-41548	-	CSINE3A	SINE	SINE	-8	342	1	3
586	260	222	32	0	chrUn0351	206477	206540	-40888	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	65	-8	3
586	2031	124	57	9	chrUn0351	207199	207533	-39895	+	CSINE3A	SINE	SINE	1	350	0	3
586	2245	123	43	0	chrUn0351	207545	207871	-39557	+	CSINE1	SINE	SINE	1	340	0	3
586	1786	167	9	6	chrUn0351	208067	208387	-39041	+	CSINE1	SINE	SINE	4	324	-16	3
586	33756	57	14	5	chrUn0351	208829	213387	-34041	-	L1A_Oc	LINE	L1	-9	6488	2209	3
585	269	247	61	61	chrUn0545	32270	32369	-72211	+	MIRb	SINE	MIR	18	116	-152	4
585	2512	47	87	6	chrUn0545	33401	33723	-70857	-	CSINE3A	SINE	SINE	-2	348	1	4
585	3053	70	118	18	chrUn0545	33999	34449	-70131	+	LTR11_OC	LTR	ERVK	1	495	0	4
585	230	224	43	29	chrUn0545	34658	34727	-69853	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	70	-3	4
585	1440	140	77	20	chrUn0545	35383	35590	-68990	+	CSINE3A	SINE	SINE	1	224	-126	4
585	1001	105	77	77	chrUn0545	35590	35786	-68794	+	ERVNOC_LTR	LTR	ERVK	1	196	-286	4
585	1532	151	58	7	chrUn0545	35763	36037	-68543	+	CSINE1	SINE	SINE	53	340	0	4
1347	1553	198	30	15	chr15	99938671	99938999	-9115053	-	CSINE2	SINE	SINE	-3	341	9	1
1347	22	35	0	0	chr15	99939254	99939283	-9114769	+	AT_rich	Low_complexity	Low_complexity	1	29	0	1
1347	180	0	0	0	chr15	99939433	99939453	-9114599	+	(GA)n	Simple_repeat	Simple_repeat	1	20	0	1
1347	862	301	19	27	chr15	99939453	99939712	-9114340	-	CSINE2	SINE	SINE	-85	259	3	1
1347	748	164	247	16	chr15	99939743	99939929	-9114123	+	CSINE2	SINE	SINE	115	343	-1	1
1347	240	261	169	0	chr15	99940097	99940162	-9113890	+	LTR33A	LTR	ERVL	79	154	-366	1
1347	396	278	47	112	chr15	99940768	99941044	-9113008	-	L1MEe	LINE	L1	-3913	941	684	1
1347	189	74	0	0	chr15	99942656	99942683	-9111369	+	(CA)n	Simple_repeat	Simple_repeat	2	28	0	1
1347	21	57	0	0	chr15	99943348	99943383	-9110669	+	AT_rich	Low_complexity	Low_complexity	1	35	0	1
1347	1724	70	20	36	chr15	99943467	99943756	-9110296	-	L1MC	LINE	L1	-3355	3142	2904	1
586	250	280	86	48	chrUn0128	138632	138737	-783478	+	MIRb	SINE	MIR	8	116	-152	3
586	2684	73	3	0	chrUn0128	139561	139905	-782310	-	CSINE3A	SINE	SINE	-5	345	1	3
586	286	177	48	16	chrUn0128	140505	140568	-781647	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	65	-8	3
586	2225	103	57	3	chrUn0128	141223	141554	-780661	+	CSINE3A	SINE	SINE	1	349	-1	3
586	2322	107	43	0	chrUn0128	141575	141901	-780314	+	CSINE1	SINE	SINE	1	340	0	3
586	1867	156	19	3	chrUn0128	142099	142415	-779800	+	CSINE1	SINE	SINE	4	324	-16	3
588	289	232	95	57	chrUn0128	410291	410396	-511819	+	MIRb	SINE	MIR	8	116	-152	3
588	2495	49	73	3	chrUn0128	411428	411755	-510460	-	CSINE3A	SINE	SINE	0	350	1	3
588	3070	68	122	7	chrUn0128	412034	412478	-509737	+	LTR11_OC	LTR	ERVK	1	495	0	3
588	260	194	43	29	chrUn0128	412689	412758	-509457	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	70	-3	3
588	1922	113	84	12	chrUn0128	413427	413749	-508466	+	CSINE3A	SINE	SINE	1	345	-5	3
588	2026	146	63	0	chrUn0128	413761	414077	-508138	+	CSINE1	SINE	SINE	2	337	-3	3
585	714	231	0	0	chrUn1133	17858	18133	-9558	+	(CGTG)n	Simple_repeat	Simple_repeat	1	275	0	4
586	260	222	32	0	chrUn0351	206477	206540	-40888	+	tRNA-Ser-TCA(m)	tRNA	tRNA	1	65	-8	3
586	2031	124	57	9	chrUn0351	207199	207533	-39895	+	CSINE3A	SINE	SINE	1	350	0	3
586	2245	123	43	0	chrUn0351	207545	207871	-39557	+	CSINE1	SINE	SINE	1	340	0	3
